lat,lon,sst
9.6458,-121.4792,28.2100
9.6458,-121.4375,27.9850
9.6458,-121.3125,28.1350
9.6458,-121.2708,28.1500
9.6458,-121.2292,28.2150
9.6458,-121.1875,28.1100
9.6458,-121.1458,28.0000
9.6458,-121.1042,27.7900
9.6458,-121.0625,27.6600
9.6042,-139.9792,26.5000
9.6042,-139.9375,26.6450
9.6042,-139.8958,26.7550
9.6042,-139.8542,26.7950
9.6042,-139.8125,26.8150
9.6042,-139.7708,26.8150
9.6042,-139.7292,26.7400
9.6042,-139.6875,26.6300
9.6042,-139.6458,26.4700
9.6042,-139.6042,26.3800
9.6042,-139.5625,26.5150
9.6042,-139.5208,26.5650
9.6042,-139.4792,26.6400
9.6042,-139.3958,26.1600
9.6042,-139.3542,26.1150
9.6042,-139.3125,26.0300
9.6042,-139.1042,26.0650
9.6042,-139.0625,26.1950
9.6042,-139.0208,26.4250
9.6042,-138.9792,26.1600
9.6042,-138.9375,26.4150
9.6042,-138.8958,26.2050
9.6042,-138.8542,26.1050
9.6042,-138.8125,26.2750
9.6042,-138.7708,26.2750
9.6042,-138.6875,26.7000
9.6042,-138.6458,26.6300
9.6042,-138.6042,26.1950
9.6042,-138.5625,26.4550
9.6042,-138.5208,26.5300
9.6042,-138.4792,26.3950
9.6042,-138.4375,26.5900
9.6042,-138.3958,26.3250
9.6042,-138.3542,26.5750
9.6042,-138.3125,26.5050
9.6042,-138.2708,26.6200
9.6042,-138.2292,26.6450
9.6042,-138.1875,26.7750
9.6042,-138.1458,26.9150
9.6042,-138.1042,26.9050
9.6042,-138.0625,26.8000
9.6042,-138.0208,26.7550
