lat,lon,sst
4.9791665,-163.72917,28.154999
4.9791665,-163.6875,28.039999
4.9791665,-163.64583,27.939999
4.9791665,-163.60417,28.055
4.9791665,-163.5625,28.175
4.9791665,-163.52083,28.14
4.9791665,-163.47917,27.9
4.9791665,-163.4375,27.93
4.9791665,-163.39583,27.775
4.9791665,-163.35417,27.48
4.9791665,-163.3125,27.755
4.9791665,-163.27083,27.664999
4.9791665,-163.22917,27.755
4.9791665,-163.1875,27.84
4.9791665,-163.14583,27.97
4.9791665,-163.10417,28.045
4.9791665,-163.0625,28.035
4.9791665,-163.02083,28.074999
4.9791665,-162.97917,28.085
4.9791665,-162.9375,28.06
4.9791665,-162.89583,27.894999
4.9791665,-162.85417,27.925
4.9791665,-162.8125,27.82
4.9791665,-162.77083,27.965
4.9791665,-162.72917,27.984999
4.9791665,-162.6875,27.8
4.9791665,-162.64583,27.99
4.9791665,-162.60417,28.099998
4.9791665,-162.5625,27.47
4.9791665,-162.52083,27.515
4.9791665,-162.47917,27.605
4.9791665,-162.4375,27.779999
4.9791665,-162.39583,27.744999
4.9791665,-162.35417,27.835
4.9791665,-162.3125,28.019999
4.9791665,-162.27083,28.055
4.9791665,-162.22917,28.064999
4.9791665,-162.1875,27.93
4.9791665,-162.14583,27.72
4.9791665,-162.10417,27.539999
4.9791665,-162.0625,27.744999
4.9791665,-162.02083,27.875
4.9791665,-161.97917,27.904999
4.9791665,-161.9375,27.945
4.9791665,-161.89583,27.855
4.9791665,-161.85417,27.849998
4.9791665,-161.8125,27.945
4.9791665,-161.77083,28.015
4.9791665,-161.72917,28.025
4.9791665,-161.6875,27.894999
4.9791665,-161.64583,27.72
4.9791665,-161.60417,27.765
4.9791665,-161.5625,27.885
4.9791665,-161.52083,28.019999
4.9791665,-161.47917,27.984999
4.9791665,-161.4375,27.885
4.9791665,-161.39583,27.675
4.9791665,-161.35417,27.615
4.9791665,-161.3125,27.605
4.9791665,-161.27083,27.609999
4.9791665,-161.22917,27.535
4.9791665,-161.1875,27.56
4.9791665,-161.14583,27.59
4.9791665,-161.10417,27.715
4.9791665,-161.0625,27.789999
4.9791665,-161.02083,27.734999
4.9791665,-160.97917,27.635
4.9791665,-160.9375,27.654999
4.9791665,-160.89583,27.515
4.9791665,-160.85417,27.55
4.9791665,-160.8125,27.619999
4.9791665,-160.77083,27.779999
4.9791665,-160.72917,27.99
4.9791665,-160.6875,27.795
4.9791665,-160.64583,27.75
4.9791665,-160.60417,27.715
4.9791665,-160.5625,27.695
4.9791665,-160.52083,27.625
4.9791665,-160.47917,27.605
4.9791665,-160.4375,27.654999
4.9791665,-160.39583,27.625
4.9791665,-160.35417,27.585
4.9791665,-160.3125,27.68
4.9791665,-160.27083,27.644999
4.9791665,-160.22917,27.65
4.9791665,-160.1875,27.455
4.9791665,-160.14583,27.34
4.9791665,-160.10417,27.474998
4.9791665,-160.0625,27.615
4.9791665,-160.02083,27.619999
4.9791665,-159.97917,27.619999
4.9791665,-159.9375,27.535
4.9791665,-159.89583,27.814999
4.9791665,-159.85417,28.099998
4.9791665,-159.8125,27.81
4.9791665,-159.77083,27.68
4.9791665,-159.72917,27.769999
4.9791665,-159.6875,27.769999
4.9791665,-159.64583,27.769999
4.9791665,-159.60417,27.38
4.9791665,-159.5625,27.49
4.9791665,-159.52083,27.71
4.9791665,-159.47917,27.805
4.9791665,-159.4375,27.865
4.9791665,-159.39583,27.845
4.9791665,-159.35417,27.619999
4.9791665,-159.3125,27.8
4.9791665,-159.27083,27.939999
4.9791665,-159.22917,27.865
4.9791665,-159.1875,27.615
4.9791665,-159.14583,27.72
4.9791665,-159.10417,27.785
4.9791665,-159.0625,27.955
4.9791665,-159.02083,27.935
4.9791665,-158.97917,27.9
4.9791665,-158.9375,27.92
4.9791665,-158.89583,27.945
4.9791665,-158.85417,28.035
4.9791665,-158.8125,28.025
4.9791665,-158.77083,27.96
4.9791665,-158.72917,28.074999
4.9791665,-158.6875,28.085
4.9791665,-158.64583,28.035
4.9791665,-158.60417,27.949999
4.9791665,-158.5625,27.875
4.9791665,-158.52083,27.904999
4.9791665,-158.47917,27.92
4.9791665,-158.4375,27.984999
4.9791665,-158.39583,27.925
4.9791665,-158.35417,28.064999
4.9791665,-158.3125,27.984999
4.9791665,-158.27083,27.875
4.9791665,-158.22917,28.14
4.9791665,-158.1875,27.835
4.9791665,-158.14583,27.81
4.9791665,-158.10417,27.835
4.9791665,-158.0625,27.914999
4.9791665,-158.02083,27.81
4.9791665,-157.97917,27.904999
4.9791665,-157.9375,27.91
4.9791665,-157.89583,27.835
4.9791665,-157.85417,27.82
4.9791665,-157.8125,27.835
4.9791665,-157.77083,27.715
4.9791665,-157.72917,27.89
4.9791665,-157.6875,27.939999
4.9791665,-157.64583,27.949999
4.9791665,-157.60417,27.955
4.9791665,-157.5625,27.904999
4.9791665,-157.52083,27.9
4.9791665,-157.47917,27.9
4.9791665,-157.4375,27.8
4.9791665,-157.39583,27.68
4.9791665,-157.35417,27.795
4.9791665,-157.3125,27.865
4.9791665,-157.27083,27.88
4.9791665,-157.22917,27.894999
4.9791665,-157.1875,27.865
4.9791665,-157.14583,27.83
4.9791665,-157.10417,27.824999
4.9791665,-157.0625,27.755
4.9791665,-157.02083,27.675
4.9791665,-156.97917,27.689999
4.9791665,-156.9375,27.724998
4.9791665,-156.89583,27.814999
4.9791665,-156.85417,27.98
4.9791665,-156.8125,27.779999
4.9791665,-156.77083,27.67
4.9791665,-156.72917,27.695
4.9791665,-156.6875,27.64
4.9791665,-156.64583,27.83
4.9791665,-156.60417,27.96
4.9791665,-156.5625,27.849998
4.9791665,-156.52083,27.8
4.9791665,-156.47917,27.855
4.9791665,-156.4375,27.949999
4.9791665,-156.39583,28.125
4.9791665,-156.35417,28.085
4.9791665,-156.3125,28.039999
4.9791665,-156.27083,27.99
4.9791665,-156.22917,28.01
4.9791665,-156.1875,27.965
4.9791665,-156.14583,27.914999
4.9791665,-156.10417,28.17
4.9791665,-156.0625,28.449999
4.9791665,-156.02083,28.515
4.9791665,-155.97917,28.295
4.9791665,-155.9375,28.185
4.9791665,-155.89583,28.17
4.9791665,-155.85417,28.234999
4.9791665,-155.8125,28.32
4.9791665,-155.77083,28.18
4.9791665,-155.72917,28.26
4.9791665,-155.6875,28.205
4.9791665,-155.64583,28.25
4.9791665,-155.60417,28.185
4.9791665,-155.5625,28.154999
4.9791665,-155.52083,28.25
4.9791665,-155.47917,28.025
4.9791665,-155.4375,27.789999
4.9791665,-155.39583,27.73
4.9791665,-155.35417,27.71
4.9791665,-155.3125,27.785
4.9791665,-155.27083,27.81
4.9791665,-155.22917,27.82
4.9791665,-155.1875,27.814999
4.9791665,-155.14583,27.875
4.9791665,-155.10417,27.904999
4.9791665,-155.0625,27.97
4.9791665,-155.02083,27.965
4.9791665,-154.97917,27.97
4.9791665,-154.9375,28.14
4.9791665,-154.89583,27.984999
4.9791665,-154.85417,27.82
4.9791665,-154.8125,27.8
4.9791665,-154.77083,27.72
4.9791665,-154.72917,27.744999
4.9791665,-154.6875,27.805
4.9791665,-154.64583,27.695
4.9791665,-154.60417,27.56
4.9791665,-154.5625,27.73
4.9791665,-154.52083,27.955
4.9791665,-154.47917,28.025
4.9791665,-154.4375,27.9
4.9791665,-154.39583,27.855
4.9791665,-154.35417,27.869999
4.9791665,-154.3125,27.82
4.9791665,-154.27083,27.734999
4.9791665,-154.22917,27.795
4.9791665,-154.1875,27.845
4.9791665,-154.14583,27.925
4.9791665,-154.10417,28.0
4.9791665,-154.0625,27.984999
4.9791665,-154.02083,27.914999
4.9791665,-153.97917,27.955
4.9791665,-153.9375,28.039999
4.9791665,-153.89583,28.035
4.9791665,-153.85417,28.074999
4.9791665,-153.8125,28.06
4.9791665,-153.77083,28.06
4.9791665,-153.72917,28.115
4.9791665,-153.6875,28.14
4.9791665,-153.64583,28.099998
4.9791665,-153.60417,28.06
4.9791665,-153.5625,27.994999
4.9791665,-153.52083,27.81
4.9791665,-153.47917,27.76
4.9791665,-153.4375,27.869999
4.9791665,-153.39583,27.974998
4.9791665,-153.35417,28.039999
4.9791665,-153.3125,28.035
4.9791665,-153.27083,27.849998
4.9791665,-153.22917,27.71
4.9791665,-153.1875,27.599998
4.9791665,-153.14583,27.51
4.9791665,-153.10417,27.699999
4.9791665,-153.0625,27.83
4.9791665,-153.02083,28.035
4.9791665,-152.97917,28.175
4.9791665,-152.9375,28.18
4.9791665,-152.89583,28.23
4.9791665,-152.85417,28.105
4.9791665,-152.8125,27.939999
4.9791665,-152.77083,27.939999
4.9791665,-152.72917,28.01
4.9791665,-152.6875,28.045
4.9791665,-152.64583,27.974998
4.9791665,-152.60417,27.894999
4.9791665,-152.5625,27.789999
4.9791665,-152.52083,27.805
4.9791665,-152.47917,27.949999
4.9791665,-152.4375,27.93
4.9791665,-152.39583,27.945
4.9791665,-152.35417,27.98
4.9791665,-152.3125,28.0
4.9791665,-152.27083,27.984999
4.9791665,-152.22917,27.875
4.9791665,-152.1875,27.849998
4.9791665,-152.14583,28.005
4.9791665,-152.10417,27.96
4.9791665,-152.0625,27.845
4.9791665,-152.02083,27.849998
4.9791665,-151.97917,27.859999
4.9791665,-151.9375,27.845
4.9791665,-151.89583,27.855
4.9791665,-151.85417,27.855
4.9791665,-151.8125,27.885
4.9791665,-151.77083,27.955
4.9791665,-151.72917,27.974998
4.9791665,-151.6875,27.984999
4.9791665,-151.64583,27.925
4.9791665,-151.60417,27.845
4.9791665,-151.5625,27.81
4.9791665,-151.52083,27.8
4.9791665,-151.47917,27.814999
4.9791665,-151.4375,27.84
4.9791665,-151.39583,27.795
4.9791665,-151.35417,27.775
4.9791665,-151.3125,27.675
4.9791665,-151.27083,27.525
4.9791665,-151.22917,27.71
4.9791665,-151.1875,27.82
4.9791665,-151.14583,28.015
4.9791665,-151.10417,27.814999
4.9791665,-151.0625,27.539999
4.9791665,-151.02083,27.525
4.9791665,-150.97917,27.57
4.9791665,-150.9375,27.869999
4.9791665,-150.89583,28.14
4.9791665,-150.85417,28.095
4.9791665,-150.8125,28.039999
4.9791665,-150.77083,28.205
4.9791665,-150.72917,28.0
4.9791665,-150.6875,28.019999
4.9791665,-150.64583,28.025
4.9791665,-150.60417,27.925
4.9791665,-150.5625,27.814999
4.9791665,-150.52083,27.734999
4.9791665,-150.47917,27.73
4.9791665,-150.4375,27.505
4.9791665,-150.39583,27.314999
4.9791665,-150.35417,28.144999
4.9791665,-150.3125,28.414999
4.9791665,-150.27083,28.369999
4.9791665,-150.22917,28.244999
4.9791665,-150.1875,28.199999
4.9791665,-150.14583,28.144999
4.9791665,-150.10417,28.06
4.9791665,-150.0625,28.019999
4.9791665,-150.02083,27.99
4.9791665,-149.97917,28.09
4.9791665,-149.9375,28.119999
4.9791665,-149.89583,28.085
4.9791665,-149.85417,28.045
4.9791665,-149.8125,27.89
4.9791665,-149.77083,28.05
4.9791665,-149.72917,28.109999
4.9791665,-149.6875,28.105
4.9791665,-149.64583,27.71
4.9791665,-149.60417,28.355
4.9791665,-149.5625,28.699999
4.9791665,-149.52083,27.4
4.9791665,-149.47917,27.974998
4.9791665,-149.4375,26.58
4.9791665,-149.39583,27.734999
4.9791665,-149.35417,28.01
4.9791665,-149.3125,27.824999
4.9791665,-149.27083,27.845
4.9791665,-149.22917,27.914999
4.9791665,-149.1875,27.96
4.9791665,-149.14583,28.154999
4.9791665,-149.10417,28.09
4.9791665,-149.0625,27.994999
4.9791665,-149.02083,28.14
4.9791665,-148.97917,28.095
4.9791665,-148.9375,28.15
4.9791665,-148.89583,28.21
4.9791665,-148.85417,28.17
4.9791665,-148.8125,28.164999
4.9791665,-148.77083,28.199999
4.9791665,-148.72917,28.135
4.9791665,-148.6875,28.025
4.9791665,-148.64583,27.974998
4.9791665,-148.60417,27.835
4.9791665,-148.5625,27.955
4.9791665,-148.52083,28.015
4.9791665,-148.47917,28.125
4.9791665,-148.4375,28.13
4.9791665,-148.39583,28.23
4.9791665,-148.35417,28.269999
4.9791665,-148.3125,28.05
4.9791665,-148.27083,28.06
4.9791665,-148.22917,28.05
4.9791665,-148.1875,27.984999
4.9791665,-148.14583,28.234999
4.9791665,-148.10417,28.414999
4.9791665,-148.0625,28.555
4.9791665,-148.02083,28.449999
4.9791665,-147.97917,28.17
4.9791665,-147.9375,28.019999
4.9791665,-147.89583,28.005
4.9791665,-147.85417,28.119999
4.9791665,-147.8125,28.085
4.9791665,-147.77083,27.984999
4.9791665,-147.72917,27.89
4.9791665,-147.6875,27.974998
4.9791665,-147.64583,28.09
4.9791665,-147.60417,28.109999
4.9791665,-147.5625,27.99
4.9791665,-147.52083,28.16
4.9791665,-147.47917,28.13
4.9791665,-147.4375,28.15
4.9791665,-147.39583,28.164999
4.9791665,-147.35417,28.105
4.9791665,-147.3125,27.705
4.9791665,-147.27083,27.73
4.9791665,-147.22917,27.814999
4.9791665,-147.1875,27.744999
4.9791665,-147.14583,28.05
4.9791665,-147.10417,28.349998
4.9791665,-147.0625,28.34
4.9791665,-147.02083,28.119999
4.9791665,-146.97917,28.185
4.9791665,-146.9375,28.105
4.9791665,-146.89583,28.234999
4.9791665,-146.85417,28.31
4.9791665,-146.8125,28.205
4.9791665,-146.77083,27.955
4.9791665,-146.72917,27.98
4.9791665,-146.6875,28.07
4.9791665,-146.64583,28.275
4.9791665,-146.60417,28.324999
4.9791665,-146.5625,28.24
4.9791665,-146.52083,28.074999
4.9791665,-146.47917,28.09
4.9791665,-146.4375,27.57
4.9791665,-146.39583,27.814999
4.9791665,-146.35417,27.945
4.9791665,-146.3125,27.835
4.9791665,-146.27083,27.75
4.9791665,-146.22917,27.635
4.9791665,-146.1875,27.64
4.9791665,-146.14583,28.015
4.9791665,-146.10417,27.914999
4.9791665,-146.0625,27.894999
4.9791665,-146.02083,27.71
4.9791665,-145.97917,27.115
4.9791665,-145.9375,28.15
4.9791665,-145.89583,27.84
4.9791665,-145.85417,28.019999
4.9791665,-145.8125,28.244999
4.9791665,-145.77083,28.195
4.9791665,-145.72917,28.185
4.9791665,-145.6875,28.15
4.9791665,-145.64583,28.105
4.9791665,-145.60417,28.205
4.9791665,-145.5625,28.314999
4.9791665,-145.52083,28.33
4.9791665,-145.47917,28.47
4.9791665,-145.4375,28.279999
4.9791665,-145.39583,28.375
4.9791665,-145.35417,28.48
4.9791665,-145.3125,28.644999
4.9791665,-145.27083,28.34
4.9791665,-145.22917,28.189999
4.9791665,-145.1875,28.205
4.9791665,-145.14583,28.359999
4.9791665,-145.10417,28.41
4.9791665,-145.0625,28.279999
4.9791665,-145.02083,28.125
4.9791665,-144.97917,28.099998
4.9791665,-144.9375,28.099998
4.9791665,-144.89583,28.31
4.9791665,-144.85417,28.435
4.9791665,-144.8125,28.195
4.9791665,-144.77083,28.14
4.9791665,-144.72917,28.085
4.9791665,-144.6875,28.05
4.9791665,-144.64583,27.99
4.9791665,-144.60417,28.125
4.9791665,-144.5625,28.244999
4.9791665,-144.52083,28.275
4.9791665,-144.47917,28.31
4.9791665,-144.4375,28.244999
4.9791665,-144.39583,28.185
4.9791665,-144.35417,28.115
4.9791665,-144.3125,28.055
4.9791665,-144.27083,28.095
4.9791665,-144.22917,28.115
4.9791665,-144.1875,28.13
4.9791665,-144.14583,28.144999
4.9791665,-144.10417,28.13
4.9791665,-144.0625,28.13
4.9791665,-144.02083,28.26
4.9791665,-143.97917,28.224998
4.9791665,-143.9375,28.144999
4.9791665,-143.89583,28.199999
4.9791665,-143.85417,28.275
4.9791665,-143.8125,28.32
4.9791665,-143.77083,28.34
4.9791665,-143.72917,28.38
4.9791665,-143.6875,28.195
4.9791665,-143.64583,28.185
4.9791665,-143.60417,28.285
4.9791665,-143.5625,28.404999
4.9791665,-143.52083,28.42
4.9791665,-143.47917,28.285
4.9791665,-143.4375,28.355
4.9791665,-143.39583,28.369999
4.9791665,-143.35417,28.265
4.9791665,-143.3125,28.195
4.9791665,-143.27083,28.14
4.9791665,-143.22917,28.08
4.9791665,-143.1875,27.98
4.9791665,-143.14583,28.185
4.9791665,-143.10417,28.234999
4.9791665,-143.0625,28.185
4.9791665,-143.02083,28.18
4.9791665,-142.97917,28.109999
4.9791665,-142.9375,28.045
4.9791665,-142.89583,28.005
4.9791665,-142.85417,28.0
4.9791665,-142.8125,27.98
4.9791665,-142.77083,28.0
4.9791665,-142.72917,28.21
4.9791665,-142.6875,28.189999
4.9791665,-142.64583,27.92
4.9791665,-142.60417,27.67
4.9791665,-142.5625,27.555
4.9791665,-142.52083,27.67
4.9791665,-142.47917,27.755
4.9791665,-142.4375,27.74
4.9791665,-142.39583,27.789999
4.9791665,-142.35417,27.755
4.9791665,-142.3125,27.724998
4.9791665,-142.27083,27.904999
4.9791665,-142.22917,27.88
4.9791665,-142.1875,27.72
4.9791665,-142.14583,27.67
4.9791665,-142.10417,27.63
4.9791665,-142.0625,27.689999
4.9791665,-142.02083,27.724998
4.9791665,-141.97917,27.68
4.9791665,-141.9375,27.734999
4.9791665,-141.89583,27.805
4.9791665,-141.85417,27.755
4.9791665,-141.8125,27.685
4.9791665,-141.77083,27.67
4.9791665,-141.72917,27.625
4.9791665,-141.6875,27.625
4.9791665,-141.64583,27.175
4.9791665,-141.60417,27.525
4.9791665,-141.5625,28.074999
4.9791665,-141.52083,27.894999
4.9791665,-141.47917,27.724998
4.9791665,-141.4375,27.99
4.9791665,-141.39583,28.074999
4.9791665,-141.35417,28.045
4.9791665,-141.3125,27.92
4.9791665,-141.27083,27.83
4.9791665,-141.22917,27.755
4.9791665,-141.1875,27.67
4.9791665,-141.14583,27.744999
4.9791665,-141.10417,27.64
4.9791665,-141.0625,27.529999
4.9791665,-141.02083,27.529999
4.9791665,-140.97917,27.574999
4.9791665,-140.9375,27.744999
4.9791665,-140.89583,28.074999
4.9791665,-140.85417,28.164999
4.9791665,-140.8125,28.255
4.9791665,-140.77083,28.135
4.9791665,-140.72917,28.025
4.9791665,-140.6875,27.93
4.9791665,-140.64583,27.635
4.9791665,-140.60417,27.98
4.9791665,-140.5625,28.33
4.9791665,-140.52083,28.255
4.9791665,-140.47917,28.215
4.9791665,-140.4375,28.269999
4.9791665,-140.39583,28.115
4.9791665,-140.35417,28.055
4.9791665,-140.3125,28.144999
4.9791665,-140.27083,28.109999
4.9791665,-140.22917,28.039999
4.9791665,-140.1875,28.085
4.9791665,-140.14583,27.945
4.9791665,-140.10417,28.025
4.9791665,-140.0625,28.449999
4.9791665,-140.02083,28.275
4.9791665,-139.97917,28.675
4.9791665,-139.9375,28.814999
4.9791665,-139.89583,28.625
4.9791665,-139.85417,28.65
4.9791665,-139.8125,28.765
4.9791665,-139.77083,28.66
4.9791665,-139.72917,28.38
4.9791665,-139.6875,28.335
4.9791665,-139.64583,28.519999
4.9791665,-139.60417,28.59
4.9791665,-139.5625,28.345
4.9791665,-139.52083,28.09
4.9791665,-139.47917,27.904999
4.9791665,-139.4375,28.035
4.9791665,-139.39583,28.064999
4.9791665,-139.35417,28.15
4.9791665,-139.3125,28.175
4.9791665,-139.27083,28.189999
4.9791665,-139.22917,28.185
4.9791665,-139.1875,28.125
4.9791665,-139.14583,28.115
4.9791665,-139.10417,28.085
4.9791665,-139.0625,28.025
4.9791665,-139.02083,28.0
4.9791665,-138.97917,28.064999
4.9791665,-138.9375,27.98
4.9791665,-138.89583,27.97
4.9791665,-138.85417,28.09
4.9791665,-138.8125,28.224998
4.9791665,-138.77083,28.41
4.9791665,-138.72917,28.255
4.9791665,-138.6875,27.965
4.9791665,-138.64583,27.88
4.9791665,-138.60417,27.494999
4.9791665,-138.5625,27.89
4.9791665,-138.52083,28.105
4.9791665,-138.47917,28.279999
4.9791665,-138.4375,28.135
4.9791665,-138.39583,28.15
4.9791665,-138.35417,28.234999
4.9791665,-138.3125,28.115
4.9791665,-138.27083,28.24
4.9791665,-138.22917,28.34
4.9791665,-138.1875,28.314999
4.9791665,-138.14583,28.599998
4.9791665,-138.10417,28.574999
4.9791665,-138.0625,28.365
4.9791665,-138.02083,28.17
4.9791665,-137.97917,27.689999
4.9791665,-137.9375,27.625
4.9791665,-137.89583,28.08
4.9791665,-137.85417,27.505
4.9791665,-137.8125,27.644999
4.9791665,-137.77083,27.654999
4.9791665,-137.72917,27.96
4.9791665,-137.6875,28.074999
4.9791665,-137.64583,28.125
4.9791665,-137.60417,28.18
4.9791665,-137.5625,28.279999
4.9791665,-137.52083,28.41
4.9791665,-137.47917,28.425
4.9791665,-137.4375,28.369999
4.9791665,-137.39583,28.244999
4.9791665,-137.35417,28.285
4.9791665,-137.3125,28.195
4.9791665,-137.27083,28.099998
4.9791665,-137.22917,27.974998
4.9791665,-137.1875,27.865
4.9791665,-137.14583,27.875
4.9791665,-137.10417,27.76
4.9791665,-137.0625,27.955
4.9791665,-137.02083,28.305
4.9791665,-136.97917,28.215
4.9791665,-136.9375,28.189999
4.9791665,-136.89583,28.135
4.9791665,-136.85417,28.005
4.9791665,-136.8125,28.045
4.9791665,-136.77083,28.119999
4.9791665,-136.72917,28.574999
4.9791665,-136.6875,28.21
4.9791665,-136.64583,28.535
4.9791665,-136.60417,28.3
4.9791665,-136.5625,28.055
4.9791665,-136.52083,28.49
4.9791665,-136.47917,28.67
4.9791665,-136.4375,28.635
4.9791665,-136.39583,28.55
4.9791665,-136.35417,28.255
4.9791665,-136.3125,28.18
4.9791665,-136.27083,28.199999
4.9791665,-136.22917,27.885
4.9791665,-136.1875,28.05
4.9791665,-136.14583,28.01
4.9791665,-136.10417,27.865
4.9791665,-136.0625,28.029999
4.9791665,-136.02083,28.115
4.9791665,-135.97917,28.09
4.9791665,-135.9375,28.13
4.9791665,-135.89583,28.125
4.9791665,-135.85417,28.074999
4.9791665,-135.8125,28.144999
4.9791665,-135.77083,28.154999
4.9791665,-135.72917,28.195
4.9791665,-135.6875,27.814999
4.9791665,-135.64583,27.814999
4.9791665,-135.60417,28.119999
4.9791665,-135.5625,28.115
4.9791665,-135.52083,27.76
4.9791665,-135.47917,27.949999
4.9791665,-135.4375,28.125
4.9791665,-135.39583,28.18
4.9791665,-135.35417,28.195
4.9791665,-135.3125,28.189999
4.9791665,-135.27083,28.14
4.9791665,-135.22917,28.34
4.9791665,-135.1875,28.555
4.9791665,-135.14583,28.51
4.9791665,-135.10417,28.414999
4.9791665,-135.0625,28.474998
4.9791665,-135.02083,28.465
4.9791665,-134.97917,28.525
4.9791665,-134.9375,28.49
4.9791665,-134.89583,28.289999
4.9791665,-134.85417,28.57
4.9791665,-134.8125,28.64
4.9791665,-134.77083,28.63
4.9791665,-134.72917,28.545
4.9791665,-134.6875,28.38
4.9791665,-134.64583,28.474998
4.9791665,-134.60417,28.42
4.9791665,-134.5625,28.519999
4.9791665,-134.52083,28.425
4.9791665,-134.47917,28.32
4.9791665,-134.4375,28.369999
4.9791665,-134.39583,28.365
4.9791665,-134.35417,28.224998
