lat,lon,sst
4.8125,-169.9792,28.27
4.8125,-169.7708,28.50
4.8125,-169.5625,28.09
4.8125,-169.3542,28.70
4.8125,-169.1458,28.48
4.8125,-168.9375,28.24
4.8125,-168.7292,27.94
4.8125,-168.5208,27.83
4.8125,-168.3125,27.96
4.8125,-168.1042,28.43
4.8125,-167.8958,28.45
4.8125,-167.6875,28.55
4.8125,-167.4792,28.55
4.8125,-167.2708,28.83
4.8125,-167.0625,28.18
4.8125,-166.8542,28.56
4.8125,-166.6458,28.55
4.8125,-166.4375,28.25
4.8125,-166.2292,28.11
4.8125,-166.0208,28.34
4.8125,-165.8125,28.41
4.8125,-165.6042,28.40
4.8125,-165.3958,28.04
4.8125,-165.1875,28.08
4.8125,-164.9792,28.32
4.8125,-164.7708,28.22
4.8125,-164.5625,28.15
4.8125,-164.3542,28.19
4.8125,-164.1458,28.15
4.8125,-163.9375,28.11
4.8125,-163.7292,28.12
4.8125,-163.5208,28.16
4.8125,-163.3125,28.01
4.8125,-163.1042,27.80
4.8125,-162.8958,27.43
4.8125,-162.6875,27.93
4.8125,-162.4792,27.29
4.8125,-162.2708,27.68
4.8125,-162.0625,27.78
4.8125,-161.8542,27.77
4.8125,-161.6458,27.46
4.8125,-161.4375,27.68
4.8125,-161.2292,27.70
4.8125,-161.0208,27.88
4.8125,-160.8125,27.71
4.8125,-160.6042,27.93
4.8125,-160.3958,27.73
4.8125,-160.1875,27.64
4.8125,-159.9792,28.37
4.8125,-159.7708,27.65
4.8125,-159.5625,27.69
4.8125,-159.3542,27.87
4.8125,-159.1458,27.75
4.8125,-158.9375,27.80
4.8125,-158.7292,27.93
4.8125,-158.5208,27.92
4.8125,-158.3125,27.93
4.8125,-158.1042,27.89
4.8125,-157.8958,27.86
4.8125,-157.6875,28.11
4.8125,-157.4792,27.80
4.8125,-157.2708,27.75
4.8125,-157.0625,27.74
4.8125,-156.8542,27.86
4.8125,-156.6458,27.78
4.8125,-156.4375,28.11
4.8125,-156.2292,28.12
4.8125,-156.0208,28.17
4.8125,-155.8125,28.01
4.8125,-155.6042,28.11
4.8125,-155.3958,28.00
4.8125,-155.1875,27.96
4.8125,-154.9792,27.65
4.8125,-154.7708,27.84
4.8125,-154.5625,27.59
4.8125,-154.3542,27.90
4.8125,-154.1458,28.13
4.8125,-153.9375,28.28
4.8125,-153.7292,28.01
4.8125,-153.5208,28.15
4.8125,-153.3125,27.98
4.8125,-153.1042,28.05
4.8125,-152.8958,27.91
4.8125,-152.6875,27.75
4.8125,-152.4792,27.86
4.8125,-152.2708,27.82
4.8125,-152.0625,27.92
4.8125,-151.8542,27.82
4.8125,-151.6458,27.88
4.8125,-151.4375,27.86
4.8125,-151.2292,27.64
4.8125,-151.0208,27.81
4.8125,-150.8125,28.39
4.8125,-150.6042,28.49
4.8125,-150.3958,27.65
4.8125,-150.1875,27.77
4.8125,-149.9792,28.14
4.8125,-149.7708,28.66
4.8125,-149.5625,28.77
4.8125,-149.3542,27.22
4.8125,-149.1458,28.32
4.8125,-148.9375,27.93
4.8125,-148.7292,28.20
4.8125,-148.5208,27.95
4.8125,-148.3125,28.31
4.8125,-148.1042,28.46
4.8125,-147.8958,28.24
4.8125,-147.6875,28.14
4.8125,-147.4792,28.19
4.8125,-147.2708,28.22
4.8125,-147.0625,28.32
4.8125,-146.8542,27.96
4.8125,-146.6458,27.93
4.8125,-146.4375,28.09
4.8125,-146.2292,27.93
4.8125,-146.0208,27.75
4.8125,-145.8125,28.05
4.8125,-145.6042,28.09
4.8125,-145.3958,28.14
4.8125,-145.1875,28.15
4.8125,-144.9792,28.14
4.8125,-144.7708,28.15
4.8125,-144.5625,28.03
4.8125,-144.3542,27.99
4.8125,-144.1458,28.14
4.8125,-143.9375,28.36
4.8125,-143.7292,28.46
4.8125,-143.5208,28.34
4.8125,-143.3125,28.24
4.8125,-143.1042,28.32
4.8125,-142.8958,27.89
4.8125,-142.6875,28.25
4.8125,-142.4792,27.63
4.8125,-142.2708,27.82
4.8125,-142.0625,27.97
4.8125,-141.8542,28.16
4.8125,-141.6458,28.27
4.8125,-141.4375,28.28
4.8125,-141.2292,28.23
4.8125,-141.0208,28.25
4.8125,-140.8125,28.14
4.8125,-140.6042,28.13
4.8125,-140.3958,27.99
4.8125,-140.1875,27.88
4.8125,-139.9792,28.04
4.8125,-139.7708,28.20
4.8125,-139.5625,28.48
4.8125,-139.3542,28.39
4.8125,-139.1458,28.27
4.8125,-138.9375,28.01
4.8125,-138.7292,28.12
4.8125,-138.5208,28.71
4.8125,-138.3125,28.57
4.8125,-138.1042,28.05
4.8125,-137.8958,28.01
4.8125,-137.6875,27.95
4.8125,-137.4792,28.25
4.8125,-137.2708,28.34
4.8125,-137.0625,28.05
4.8125,-136.8542,28.09
4.8125,-136.6458,28.53
4.8125,-136.4375,28.21
4.8125,-136.2292,28.05
4.8125,-136.0208,27.91
4.8125,-135.8125,28.31
4.8125,-135.6042,28.07
4.8125,-135.3958,28.07
4.8125,-135.1875,28.46
4.8125,-134.9792,28.41
4.8125,-134.7708,28.24
4.8125,-134.5625,28.50
4.8125,-134.3542,28.05
4.8125,-134.1458,27.99
4.8125,-133.9375,27.87
4.8125,-133.7292,28.01
4.8125,-133.5208,28.06
4.8125,-133.3125,27.90
4.8125,-133.1042,28.26
4.8125,-132.8958,28.09
4.8125,-132.6875,28.27
4.8125,-132.4792,28.46
4.8125,-132.2708,28.29
4.8125,-132.0625,28.29
4.8125,-131.8542,28.31
4.8125,-131.6458,28.50
4.8125,-131.4375,28.35
4.8125,-131.2292,28.10
4.8125,-131.0208,28.24
4.8125,-130.8125,27.97
4.8125,-130.6042,27.79
4.8125,-130.3958,27.95
4.8125,-130.1875,28.11
4.8125,-129.9792,27.78
4.8125,-129.7708,27.88
4.8125,-129.5625,28.05
4.8125,-129.3542,28.14
4.8125,-129.1458,28.14
4.8125,-128.9375,28.32
4.8125,-128.7292,28.14
4.8125,-128.5208,28.43
4.8125,-128.3125,28.52
4.8125,-128.1042,28.27
4.8125,-127.8958,28.32
4.8125,-127.6875,28.18
4.8125,-127.4792,28.35
4.8125,-127.2708,28.30
4.8125,-127.0625,27.99
4.8125,-126.8542,27.74
4.8125,-126.6458,28.26
4.8125,-126.4375,28.15
4.8125,-126.2292,28.43
4.8125,-126.0208,28.24
4.8125,-125.8125,28.33
4.8125,-125.6042,28.39
4.8125,-125.3958,28.23
4.8125,-125.1875,28.39
4.8125,-124.9792,28.27
4.8125,-124.7708,28.41
4.8125,-124.5625,28.40
4.8125,-124.3542,28.08
4.8125,-124.1458,28.22
4.8125,-123.9375,28.02
4.8125,-123.7292,28.09
4.8125,-123.5208,28.03
4.8125,-123.3125,28.09
4.8125,-123.1042,27.99
4.8125,-122.8958,27.93
4.8125,-122.6875,27.45
4.8125,-122.4792,27.66
4.8125,-122.2708,27.62
4.8125,-122.0625,27.61
4.8125,-121.8542,27.73
4.8125,-121.6458,27.70
4.8125,-121.4375,27.83
4.8125,-121.2292,27.59
4.8125,-121.0208,27.88
4.8125,-120.8125,27.32
4.8125,-120.6042,27.50
4.8125,-120.3958,27.34
4.8125,-120.1875,27.55
4.6042,-169.9792,28.22
4.6042,-169.7708,28.12
4.6042,-169.5625,28.74
4.6042,-169.3542,28.01
4.6042,-169.1458,28.61
4.6042,-168.9375,28.45
4.6042,-168.7292,28.38
4.6042,-168.5208,28.27
4.6042,-168.3125,27.95
4.6042,-168.1042,28.37
4.6042,-167.8958,28.23
4.6042,-167.6875,28.41
4.6042,-167.4792,28.80
4.6042,-167.2708,28.36
4.6042,-167.0625,28.59
4.6042,-166.8542,28.31
4.6042,-166.6458,28.37
4.6042,-166.4375,28.18
4.6042,-166.2292,27.98
4.6042,-166.0208,28.35
4.6042,-165.8125,28.14
4.6042,-165.6042,27.81
4.6042,-165.3958,28.38
4.6042,-165.1875,28.27
4.6042,-164.9792,28.23
4.6042,-164.7708,28.16
4.6042,-164.5625,27.97
4.6042,-164.3542,28.11
4.6042,-164.1458,27.90
4.6042,-163.9375,28.18
4.6042,-163.7292,28.41
4.6042,-163.5208,28.20
4.6042,-163.3125,27.95
4.6042,-163.1042,27.99
4.6042,-162.8958,27.84
4.6042,-162.6875,28.27
4.6042,-162.4792,28.07
4.6042,-162.2708,27.84
4.6042,-162.0625,27.88
4.6042,-161.8542,27.90
4.6042,-161.6458,27.42
4.6042,-161.4375,27.73
4.6042,-161.2292,27.75
4.6042,-161.0208,27.86
4.6042,-160.8125,28.14
4.6042,-160.6042,27.83
4.6042,-160.3958,28.03
4.6042,-160.1875,28.10
4.6042,-159.9792,27.99
4.6042,-159.7708,28.06
4.6042,-159.5625,27.85
4.6042,-159.3542,27.70
4.6042,-159.1458,27.70
4.6042,-158.9375,27.92
4.6042,-158.7292,28.06
4.6042,-158.5208,28.26
4.6042,-158.3125,28.21
4.6042,-158.1042,28.73
4.6042,-157.8958,28.83
4.6042,-157.6875,27.81
4.6042,-157.4792,27.87
4.6042,-157.2708,27.85
4.6042,-157.0625,27.84
4.6042,-156.8542,27.81
4.6042,-156.6458,27.47
4.6042,-156.4375,28.02
4.6042,-156.2292,27.86
4.6042,-156.0208,28.29
4.6042,-155.8125,28.00
4.6042,-155.6042,28.13
4.6042,-155.3958,28.05
4.6042,-155.1875,28.04
4.6042,-154.9792,27.86
4.6042,-154.7708,27.89
4.6042,-154.5625,28.03
4.6042,-154.3542,28.22
4.6042,-154.1458,28.06
4.6042,-153.9375,28.36
4.6042,-153.7292,28.29
4.6042,-153.5208,28.16
4.6042,-153.3125,28.14
4.6042,-153.1042,28.16
4.6042,-152.8958,28.22
4.6042,-152.6875,27.94
4.6042,-152.4792,28.17
4.6042,-152.2708,28.06
4.6042,-152.0625,28.20
4.6042,-151.8542,28.07
4.6042,-151.6458,27.68
4.6042,-151.4375,27.77
4.6042,-151.2292,28.05
4.6042,-151.0208,28.07
4.6042,-150.8125,28.16
4.6042,-150.6042,28.44
4.6042,-150.3958,28.45
4.6042,-150.1875,28.07
4.6042,-149.9792,28.27
4.6042,-149.7708,28.11
4.6042,-149.5625,28.02
4.6042,-149.3542,28.30
4.6042,-149.1458,27.96
4.6042,-148.9375,28.06
4.6042,-148.7292,28.22
4.6042,-148.5208,28.34
4.6042,-148.3125,28.06
4.6042,-148.1042,28.22
4.6042,-147.8958,28.23
4.6042,-147.6875,28.08
4.6042,-147.4792,28.20
4.6042,-147.2708,28.30
4.6042,-147.0625,28.29
4.6042,-146.8542,28.21
4.6042,-146.6458,28.12
4.6042,-146.4375,28.16
4.6042,-146.2292,28.07
4.6042,-146.0208,27.89
4.6042,-145.8125,27.93
4.6042,-145.6042,28.23
4.6042,-145.3958,28.15
4.6042,-145.1875,28.14
4.6042,-144.9792,28.07
4.6042,-144.7708,28.17
4.6042,-144.5625,28.20
4.6042,-144.3542,28.25
4.6042,-144.1458,28.29
4.6042,-143.9375,28.35
4.6042,-143.7292,28.31
4.6042,-143.5208,28.35
4.6042,-143.3125,28.21
4.6042,-143.1042,28.18
4.6042,-142.8958,28.19
4.6042,-142.6875,27.91
4.6042,-142.4792,28.02
4.6042,-142.2708,28.20
4.6042,-142.0625,28.11
4.6042,-141.8542,28.29
4.6042,-141.6458,28.43
4.6042,-141.4375,28.31
4.6042,-141.2292,28.39
4.6042,-141.0208,28.10
4.6042,-140.8125,28.39
4.6042,-140.6042,27.89
4.6042,-140.3958,28.16
4.6042,-140.1875,28.16
4.6042,-139.9792,28.05
4.6042,-139.7708,28.04
4.6042,-139.5625,28.55
4.6042,-139.3542,28.37
4.6042,-139.1458,28.18
4.6042,-138.9375,28.22
4.6042,-138.7292,28.19
4.6042,-138.5208,28.25
4.6042,-138.3125,28.24
4.6042,-138.1042,28.05
4.6042,-137.8958,28.11
4.6042,-137.6875,28.25
4.6042,-137.4792,28.35
4.6042,-137.2708,28.17
4.6042,-137.0625,28.16
4.6042,-136.8542,28.38
4.6042,-136.6458,28.12
4.6042,-136.4375,28.30
4.6042,-136.2292,28.79
4.6042,-136.0208,28.30
4.6042,-135.8125,27.81
4.6042,-135.6042,28.25
4.6042,-135.3958,28.48
4.6042,-135.1875,28.31
4.6042,-134.9792,28.22
4.6042,-134.7708,28.44
4.6042,-134.5625,28.41
4.6042,-134.3542,28.12
4.6042,-134.1458,28.30
4.6042,-133.9375,27.82
4.6042,-133.7292,28.11
4.6042,-133.5208,28.12
4.6042,-133.3125,28.05
4.6042,-133.1042,27.99
4.6042,-132.8958,28.05
4.6042,-132.6875,28.33
4.6042,-132.4792,28.24
4.6042,-132.2708,28.29
4.6042,-132.0625,28.42
4.6042,-131.8542,28.41
4.6042,-131.6458,28.20
4.6042,-131.4375,28.38
4.6042,-131.2292,28.04
4.6042,-131.0208,28.32
4.6042,-130.8125,28.20
4.6042,-130.6042,28.00
4.6042,-130.3958,28.17
4.6042,-130.1875,28.01
4.6042,-129.9792,27.93
4.6042,-129.7708,27.70
4.6042,-129.5625,28.05
4.6042,-129.3542,28.15
4.6042,-129.1458,28.28
4.6042,-128.9375,28.34
4.6042,-128.7292,28.27
4.6042,-128.5208,28.52
4.6042,-128.3125,28.25
4.6042,-128.1042,28.29
4.6042,-127.8958,28.30
4.6042,-127.6875,28.05
4.6042,-127.4792,28.00
4.6042,-127.2708,28.09
4.6042,-127.0625,27.97
4.6042,-126.8542,27.96
4.6042,-126.6458,28.14
4.6042,-126.4375,28.13
4.6042,-126.2292,28.20
4.6042,-126.0208,28.21
4.6042,-125.8125,28.34
4.6042,-125.6042,28.07
4.6042,-125.3958,28.26
4.6042,-125.1875,28.44
4.6042,-124.9792,28.23
4.6042,-124.7708,28.33
4.6042,-124.5625,28.17
4.6042,-124.3542,28.16
4.6042,-124.1458,28.09
4.6042,-123.9375,28.56
4.6042,-123.7292,28.04
4.6042,-123.5208,28.09
4.6042,-123.3125,27.97
4.6042,-123.1042,27.71
4.6042,-122.8958,27.85
4.6042,-122.6875,27.85
4.6042,-122.4792,27.31
4.6042,-122.2708,27.47
4.6042,-122.0625,27.43
4.6042,-121.8542,27.70
4.6042,-121.6458,27.81
4.6042,-121.4375,27.36
4.6042,-121.2292,27.61
4.6042,-121.0208,27.64
4.6042,-120.8125,27.24
4.6042,-120.6042,27.53
4.6042,-120.3958,27.55
4.6042,-120.1875,27.60
4.3958,-169.9792,28.51
4.3958,-169.7708,28.44
4.3958,-169.5625,28.36
4.3958,-169.3542,28.36
4.3958,-169.1458,28.55
4.3958,-168.9375,28.27
4.3958,-168.7292,28.52
4.3958,-168.5208,28.06
4.3958,-168.3125,28.11
4.3958,-168.1042,28.52
4.3958,-167.8958,27.90
4.3958,-167.6875,28.62
4.3958,-167.4792,28.61
4.3958,-167.2708,28.70
4.3958,-167.0625,28.71
4.3958,-166.8542,28.75
4.3958,-166.6458,28.32
4.3958,-166.4375,27.82
4.3958,-166.2292,28.22
4.3958,-166.0208,28.31
4.3958,-165.8125,28.14
4.3958,-165.6042,28.82
4.3958,-165.3958,28.44
4.3958,-165.1875,28.38
4.3958,-164.9792,28.48
4.3958,-164.7708,28.44
4.3958,-164.5625,28.36
4.3958,-164.3542,28.14
4.3958,-164.1458,28.24
4.3958,-163.9375,28.09
4.3958,-163.7292,28.17
4.3958,-163.5208,28.25
4.3958,-163.3125,28.05
4.3958,-163.1042,28.29
4.3958,-162.8958,28.22
4.3958,-162.6875,28.20
4.3958,-162.4792,28.23
4.3958,-162.2708,28.13
4.3958,-162.0625,27.62
4.3958,-161.8542,27.81
4.3958,-161.6458,27.82
4.3958,-161.4375,27.98
4.3958,-161.2292,28.16
4.3958,-161.0208,27.99
4.3958,-160.8125,28.37
4.3958,-160.6042,28.04
4.3958,-160.3958,28.25
4.3958,-160.1875,28.11
4.3958,-159.9792,28.05
4.3958,-159.7708,28.21
4.3958,-159.5625,27.74
4.3958,-159.3542,27.70
4.3958,-159.1458,27.76
4.3958,-158.9375,27.91
4.3958,-158.7292,28.41
4.3958,-158.5208,28.59
4.3958,-158.3125,28.21
4.3958,-158.1042,27.88
4.3958,-157.8958,28.20
4.3958,-157.6875,27.93
4.3958,-157.4792,27.74
4.3958,-157.2708,27.99
4.3958,-157.0625,28.02
4.3958,-156.8542,27.77
4.3958,-156.6458,27.75
4.3958,-156.4375,28.05
4.3958,-156.2292,28.06
4.3958,-156.0208,27.99
4.3958,-155.8125,27.98
4.3958,-155.6042,28.15
4.3958,-155.3958,28.04
4.3958,-155.1875,28.27
4.3958,-154.9792,28.12
4.3958,-154.7708,27.95
4.3958,-154.5625,28.39
4.3958,-154.3542,28.18
4.3958,-154.1458,28.21
4.3958,-153.9375,28.27
4.3958,-153.7292,28.09
4.3958,-153.5208,28.11
4.3958,-153.3125,28.06
4.3958,-153.1042,28.45
4.3958,-152.8958,28.34
4.3958,-152.6875,28.14
4.3958,-152.4792,28.30
4.3958,-152.2708,28.04
4.3958,-152.0625,28.32
4.3958,-151.8542,28.12
4.3958,-151.6458,27.76
4.3958,-151.4375,27.89
4.3958,-151.2292,28.11
4.3958,-151.0208,27.86
4.3958,-150.8125,28.47
4.3958,-150.6042,28.67
4.3958,-150.3958,28.18
4.3958,-150.1875,28.79
4.3958,-149.9792,28.05
4.3958,-149.7708,28.18
4.3958,-149.5625,28.02
4.3958,-149.3542,28.21
4.3958,-149.1458,28.09
4.3958,-148.9375,28.05
4.3958,-148.7292,28.22
4.3958,-148.5208,28.35
4.3958,-148.3125,28.34
4.3958,-148.1042,28.27
4.3958,-147.8958,28.36
4.3958,-147.6875,28.10
4.3958,-147.4792,28.02
4.3958,-147.2708,28.18
4.3958,-147.0625,28.43
4.3958,-146.8542,28.27
4.3958,-146.6458,28.42
4.3958,-146.4375,28.27
4.3958,-146.2292,28.25
4.3958,-146.0208,28.18
4.3958,-145.8125,28.31
4.3958,-145.6042,28.06
4.3958,-145.3958,27.97
4.3958,-145.1875,28.00
4.3958,-144.9792,28.18
4.3958,-144.7708,28.33
4.3958,-144.5625,28.36
4.3958,-144.3542,28.37
4.3958,-144.1458,28.17
4.3958,-143.9375,28.46
4.3958,-143.7292,28.40
4.3958,-143.5208,28.47
4.3958,-143.3125,28.46
4.3958,-143.1042,28.22
4.3958,-142.8958,28.14
4.3958,-142.6875,28.30
4.3958,-142.4792,28.56
4.3958,-142.2708,28.40
4.3958,-142.0625,28.16
4.3958,-141.8542,28.02
4.3958,-141.6458,28.21
4.3958,-141.4375,28.36
4.3958,-141.2292,28.43
4.3958,-141.0208,28.51
4.3958,-140.8125,28.18
4.3958,-140.6042,28.29
4.3958,-140.3958,28.15
4.3958,-140.1875,27.80
4.3958,-139.9792,28.36
4.3958,-139.7708,28.29
4.3958,-139.5625,28.42
4.3958,-139.3542,28.33
4.3958,-139.1458,28.29
4.3958,-138.9375,28.29
4.3958,-138.7292,28.16
4.3958,-138.5208,28.16
4.3958,-138.3125,28.28
4.3958,-138.1042,28.22
4.3958,-137.8958,28.43
4.3958,-137.6875,28.27
4.3958,-137.4792,28.13
4.3958,-137.2708,28.34
4.3958,-137.0625,28.20
4.3958,-136.8542,28.36
4.3958,-136.6458,28.26
4.3958,-136.4375,28.04
4.3958,-136.2292,28.13
4.3958,-136.0208,28.47
4.3958,-135.8125,28.33
4.3958,-135.6042,28.49
4.3958,-135.3958,28.32
4.3958,-135.1875,28.46
4.3958,-134.9792,28.25
4.3958,-134.7708,27.86
4.3958,-134.5625,28.38
4.3958,-134.3542,28.61
4.3958,-134.1458,28.37
4.3958,-133.9375,28.52
4.3958,-133.7292,28.48
4.3958,-133.5208,28.39
4.3958,-133.3125,28.46
4.3958,-133.1042,28.24
4.3958,-132.8958,27.97
4.3958,-132.6875,27.83
4.3958,-132.4792,27.42
4.3958,-132.2708,28.38
4.3958,-132.0625,28.54
4.3958,-131.8542,28.34
4.3958,-131.6458,28.25
4.3958,-131.4375,28.30
4.3958,-131.2292,28.41
4.3958,-131.0208,28.27
4.3958,-130.8125,28.14
4.3958,-130.6042,28.05
4.3958,-130.3958,28.34
4.3958,-130.1875,28.11
4.3958,-129.9792,28.11
4.3958,-129.7708,28.05
4.3958,-129.5625,28.00
4.3958,-129.3542,28.41
4.3958,-129.1458,28.36
4.3958,-128.9375,28.14
4.3958,-128.7292,28.50
4.3958,-128.5208,28.43
4.3958,-128.3125,28.15
4.3958,-128.1042,28.24
4.3958,-127.8958,28.11
4.3958,-127.6875,27.93
4.3958,-127.4792,28.09
4.3958,-127.2708,28.04
4.3958,-127.0625,28.11
4.3958,-126.8542,27.99
4.3958,-126.6458,28.11
4.3958,-126.4375,28.18
4.3958,-126.2292,28.29
4.3958,-126.0208,28.34
4.3958,-125.8125,28.25
4.3958,-125.6042,28.24
4.3958,-125.3958,28.30
4.3958,-125.1875,28.49
4.3958,-124.9792,28.37
4.3958,-124.7708,28.31
4.3958,-124.5625,27.98
4.3958,-124.3542,28.01
4.3958,-124.1458,28.11
4.3958,-123.9375,28.04
4.3958,-123.7292,27.82
4.3958,-123.5208,27.91
4.3958,-123.3125,27.59
4.3958,-123.1042,27.65
4.3958,-122.8958,27.84
4.3958,-122.6875,27.64
4.3958,-122.4792,27.71
4.3958,-122.2708,27.62
4.3958,-122.0625,27.96
4.3958,-121.8542,27.71
4.3958,-121.6458,27.48
4.3958,-121.4375,27.52
4.3958,-121.2292,27.59
4.3958,-121.0208,27.84
4.3958,-120.8125,27.73
4.3958,-120.6042,27.50
4.3958,-120.3958,27.50
4.3958,-120.1875,27.61
4.1875,-169.9792,28.41
4.1875,-169.7708,28.46
4.1875,-169.5625,28.30
4.1875,-169.3542,28.50
4.1875,-169.1458,28.59
4.1875,-168.9375,28.55
4.1875,-168.7292,28.66
4.1875,-168.5208,28.21
4.1875,-168.3125,28.66
4.1875,-168.1042,28.72
4.1875,-167.8958,28.64
4.1875,-167.6875,28.73
4.1875,-167.4792,28.64
4.1875,-167.2708,28.76
4.1875,-167.0625,28.85
4.1875,-166.8542,28.95
4.1875,-166.6458,28.78
4.1875,-166.4375,28.29
4.1875,-166.2292,28.52
4.1875,-166.0208,28.40
4.1875,-165.8125,28.47
4.1875,-165.6042,28.68
4.1875,-165.3958,28.56
4.1875,-165.1875,28.37
4.1875,-164.9792,28.53
4.1875,-164.7708,28.54
4.1875,-164.5625,28.41
4.1875,-164.3542,28.40
4.1875,-164.1458,28.11
4.1875,-163.9375,28.36
4.1875,-163.7292,28.30
4.1875,-163.5208,28.47
4.1875,-163.3125,28.54
4.1875,-163.1042,28.19
4.1875,-162.8958,28.14
4.1875,-162.6875,28.00
4.1875,-162.4792,28.09
4.1875,-162.2708,28.16
4.1875,-162.0625,28.00
4.1875,-161.8542,27.93
4.1875,-161.6458,28.01
4.1875,-161.4375,28.26
4.1875,-161.2292,28.21
4.1875,-161.0208,28.15
4.1875,-160.8125,28.48
4.1875,-160.6042,27.62
4.1875,-160.3958,27.76
4.1875,-160.1875,27.84
4.1875,-159.9792,27.98
4.1875,-159.7708,27.91
4.1875,-159.5625,28.04
4.1875,-159.3542,27.88
4.1875,-159.1458,28.09
4.1875,-158.9375,28.22
4.1875,-158.7292,27.99
4.1875,-158.5208,28.36
4.1875,-158.3125,27.99
4.1875,-158.1042,28.29
4.1875,-157.8958,28.07
4.1875,-157.6875,27.91
4.1875,-157.4792,28.09
4.1875,-157.2708,27.90
4.1875,-157.0625,28.12
4.1875,-156.8542,27.82
4.1875,-156.6458,27.96
4.1875,-156.4375,28.14
4.1875,-156.2292,27.96
4.1875,-156.0208,27.91
4.1875,-155.8125,27.89
4.1875,-155.6042,28.11
4.1875,-155.3958,28.00
4.1875,-155.1875,28.20
4.1875,-154.9792,28.12
4.1875,-154.7708,28.16
4.1875,-154.5625,28.17
4.1875,-154.3542,28.19
4.1875,-154.1458,28.12
4.1875,-153.9375,28.15
4.1875,-153.7292,27.99
4.1875,-153.5208,28.16
4.1875,-153.3125,28.20
4.1875,-153.1042,28.30
4.1875,-152.8958,28.12
4.1875,-152.6875,28.20
4.1875,-152.4792,28.29
4.1875,-152.2708,28.27
4.1875,-152.0625,28.25
4.1875,-151.8542,28.16
4.1875,-151.6458,28.05
4.1875,-151.4375,28.00
4.1875,-151.2292,28.24
4.1875,-151.0208,28.72
4.1875,-150.8125,28.34
4.1875,-150.6042,28.15
4.1875,-150.3958,28.44
4.1875,-150.1875,28.55
4.1875,-149.9792,28.45
4.1875,-149.7708,28.52
4.1875,-149.5625,27.96
4.1875,-149.3542,28.54
4.1875,-149.1458,28.54
4.1875,-148.9375,28.24
4.1875,-148.7292,28.54
4.1875,-148.5208,28.41
4.1875,-148.3125,28.51
4.1875,-148.1042,28.18
4.1875,-147.8958,28.32
4.1875,-147.6875,28.08
4.1875,-147.4792,28.25
4.1875,-147.2708,28.20
4.1875,-147.0625,28.43
4.1875,-146.8542,28.16
4.1875,-146.6458,28.35
4.1875,-146.4375,28.34
4.1875,-146.2292,28.12
4.1875,-146.0208,28.30
4.1875,-145.8125,28.24
4.1875,-145.6042,28.20
4.1875,-145.3958,28.30
4.1875,-145.1875,28.02
4.1875,-144.9792,28.12
4.1875,-144.7708,28.24
4.1875,-144.5625,28.32
4.1875,-144.3542,28.43
4.1875,-144.1458,28.32
4.1875,-143.9375,28.30
4.1875,-143.7292,28.11
4.1875,-143.5208,28.11
4.1875,-143.3125,28.38
4.1875,-143.1042,28.38
4.1875,-142.8958,28.14
4.1875,-142.6875,28.27
4.1875,-142.4792,28.27
4.1875,-142.2708,28.34
4.1875,-142.0625,28.43
4.1875,-141.8542,28.09
4.1875,-141.6458,27.81
4.1875,-141.4375,28.27
4.1875,-141.2292,28.21
4.1875,-141.0208,28.40
4.1875,-140.8125,28.31
4.1875,-140.6042,28.11
4.1875,-140.3958,28.10
4.1875,-140.1875,27.97
4.1875,-139.9792,27.91
4.1875,-139.7708,28.02
4.1875,-139.5625,28.26
4.1875,-139.3542,28.31
4.1875,-139.1458,28.19
4.1875,-138.9375,28.23
4.1875,-138.7292,28.28
4.1875,-138.5208,28.11
4.1875,-138.3125,28.20
4.1875,-138.1042,28.09
4.1875,-137.8958,28.27
4.1875,-137.6875,28.36
4.1875,-137.4792,28.25
4.1875,-137.2708,28.32
4.1875,-137.0625,28.27
4.1875,-136.8542,28.21
4.1875,-136.6458,28.18
4.1875,-136.4375,28.05
4.1875,-136.2292,28.34
4.1875,-136.0208,28.32
4.1875,-135.8125,28.21
4.1875,-135.6042,28.06
4.1875,-135.3958,28.22
4.1875,-135.1875,28.04
4.1875,-134.9792,27.92
4.1875,-134.7708,28.18
4.1875,-134.5625,28.52
4.1875,-134.3542,28.07
4.1875,-134.1458,28.08
4.1875,-133.9375,28.13
4.1875,-133.7292,28.07
4.1875,-133.5208,28.23
4.1875,-133.3125,28.50
4.1875,-133.1042,28.04
4.1875,-132.8958,28.02
4.1875,-132.6875,28.11
4.1875,-132.4792,28.04
4.1875,-132.2708,28.15
4.1875,-132.0625,28.45
4.1875,-131.8542,28.31
4.1875,-131.6458,28.24
4.1875,-131.4375,28.48
4.1875,-131.2292,28.47
4.1875,-131.0208,28.25
4.1875,-130.8125,28.35
4.1875,-130.6042,28.07
4.1875,-130.3958,28.11
4.1875,-130.1875,28.07
4.1875,-129.9792,28.28
4.1875,-129.7708,27.94
4.1875,-129.5625,28.14
4.1875,-129.3542,28.22
4.1875,-129.1458,28.22
4.1875,-128.9375,28.43
4.1875,-128.7292,28.34
4.1875,-128.5208,28.36
4.1875,-128.3125,28.23
4.1875,-128.1042,28.26
4.1875,-127.8958,28.11
4.1875,-127.6875,28.05
4.1875,-127.4792,28.20
4.1875,-127.2708,28.11
4.1875,-127.0625,28.04
4.1875,-126.8542,28.19
4.1875,-126.6458,28.11
4.1875,-126.4375,28.28
4.1875,-126.2292,28.21
4.1875,-126.0208,28.22
